inputAddr,outputAddr1,outputAddr2,inputBTC,outputBTC1,outputBTC2,peeling ratio,TxTime,Fee,Address Type,,,,,,,,,,,,
13C4PsKTPBWLJPNshFxkzvsDivUAjKM2L4,183SgVqkeDHDUBCLqTXvn5PY47BjPqLjJk,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,6.25529999,0.01482953,6.24041473,420.81001420813743 : 1,2016-03-22 15:27,5573,P2PKH,,,,,,,,,,,,
1PYAKHdPuncqmGZzGC13sa12kjv2QgtPhN,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,18L8mkaeGvFfQ3iAR1Avj4BvzM1Xpf7aCD,3.21290527,3.19749528,0.01535954,208.17650007747628 : 1,2016-03-23 11:39,5045,P2PKH,,,,,,,,,,,,
1C4ngVM2ciGemUTLSopc3fyoSw3V45VLYp,1KS3Ci4fgKjBdcpHTEH8QMgx1iUx8nheEY,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,7.1202419,3.0723427,4.04784875,1.3175121219387407 : 1,2016-03-23 13:01,5045,P2PKH,,,,,,,,,,,,
1MtQMJDpj9zpiJL1Xu2LqJWgEDQUuYhrH9,158zVUGSdmW4zUoqRiB5JAN27nMbRAZzDG,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,7.12249976,0.01398943,7.10845485,508.1304134621639 : 1,2016-03-22 15:42,5548,P2PKH,,,,,,,,,,,,
1GcK3qieNwEy5Ce9e71ci6sr1qod4zBWAx,1HLcTv8cYmLGn1RGw9f97AgRPW6TdtpYkV,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,7.08138914,6.91122819,0.17010522,40.62913642509031 : 1,2016-03-23 15:39,5573,P2PKH,,,,,,,,,,,,
18m5uk2rDRZjaPveQwVax2Hscvak3annaJ,17Dc8Qk25dEHQjzpzaSP2UwFVBNAtyTDf8,1GUmewmj23aa95R7jxjpjzLRa7SYxskonC,7.10534128,1.40903554,5.69625,4.042658853019421 : 1,2016-03-24 10:46,5574,P2PKH,,,,,,,,,,,,
1PnwDAguWLWXAwQrDpk4PqixU52NRkEd3V,1LHKtGGF4jTfhkJm13kEembmp1ZRdexVPW,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,4.04529929,0.84441425,3.20082931,3.790591300419196 : 1,2016-03-23 13:01,5573,P2PKH,,,,,,,,,,,,
1QE73Zz3Ukw9LWESGfGJS9CmdDuknb4b7Q,1FqaPRjSNUE8pH9a4Urhr221JX3yT8DRyk,1G2uAMCcD1Ko9rFeooKAtQZmdkqsjX3DGE,7.08671699,1.0035,6.08316125,6.061944444444444 : 1,2016-03-24 10:46,5574,P2PKH,,,,,,,,,,,,
13nRpakLbQ9bTgFWEnqRpuNdN6kkk3fQvi,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,155dVXL3NLWJEThKRqbGfzzhUdw6JAns3x,6.23420823,0.17049883,6.06365366,35.564195132600034 : 1,2016-03-24 17:55,5574,P2PKH,,,,,,,,,,,,
1KWPeME1sjJvE2K7z1PUWq6jzumot1Sh9Z,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,16Ri6TwqgUkwPSqCKKGv7qUHuufD7P7tQA,4.05059791,0.17049053,3.88005189,22.758166626615566 : 1,2016-03-24 17:55,5549,P2PKH,,,,,,,,,,,,
1AJDd8VEzm17uRRzppJ9ghwf7BvR2XWqsv,19xApAGhn5mR7kV5v7wRxd9oJh7YGFfwYC,3K14X6C6Gwm3xFMsPtKGDPDJYrf8wG41d2,7.12963008,2.46857853,4.66099659,1.8881297610572674 : 1,2016-03-25 17:13,5496,P2PKH,,,,,,,,,,,,
1C9zAx1spajAzKZgCXc7domFJiS71zmrrs,1QGLKPWo2jGpbLeq7frPV4waureWDBCEHZ,17QnHcysfDT1BdREzHhcFtC4pn1KgVCvhn,7.12684582,4.95942671,2.16736341,2.288230338815215 : 1,2016-03-25 17:13,5570,P2PKH,,,,,,,,,,,,
16FEHbGJwSUXFKVFPuJbjr6RKbCCr6t2t7,16ebidUU5HvFfsfj1aqBcKBqx14pkyqWjn,3CpufXJvhH9us8rQUXw7BcEDdJrVTQTxdA,7.12406373,6.07528429,1.04872423,5.7930236722002695 : 1,2016-03-25 17:13,5521,P2PKH,,,,,,,,,,,,
1FoHRoQRYqsoTcD6XmTBnZyP23KUjEAPA6,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1K9FP1eFx2YRwvsFmWMvzHVNn8Uz133a9E,7.10793574,0.26809651,6.83978377,25.512393913669374 : 1,2016-03-25 17:00,5546,P2PKH,,,,,,,,,,,,
1EhkjSiENKxgHYQDBJrKGjKxjdBVWNUwUj,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,172qfkgCiA8WupiJ3hFoJjCNoDNvzf33P9,4.06538939,3.21087327,0.85446042,3.7577788213993575 : 1,2016-03-25 15:43,5570,P2PKH,,,,,,,,,,,,
1EVKVWREhvntzXwXNkrX8zG7ZVu7LSoWwg,1KYLF35zabroSNRUox6wGGk2LGsoPuNfMC,3E6ydkK8bCYSs5GxdmHtPpkXL2QAoXMZaG,7.11191758,5.01441391,2.09744846,2.3907209190732632 : 1,2016-03-25 17:13,5521,P2PKH,,,,,,,,,,,,
1BHXEBSrQC4mKM5XJAiWPobJZW3K8DL4zX,1F2cPFLAKXNwxPwbNVJ6QL4EQgZPwojRfc,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,7.09463761,3.87501558,3.21956633,1.2035830862972157 : 1,2016-03-25 14:55,5570,P2PKH,,,,,,,,,,,,
1BfziCDZG5z2VT1M3vCzV3LdFJLNLYTbCB,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1Ao21CWWdhKjJDd8zB1UugbthjnXFhHziq,7.09584447,3.21087327,3.88491574,1.2099249684806153 : 1,2016-03-25 15:43,5546,P2PKH,,,,,,,,,,,,
1A4MTmawtKggG3hFswfsBtRvEbZcHUtFqc,39m8H6gQ7FbQJY27rfQBYrvkDLcFQChu35,14jQL4QWWbU8TNthJHoJi3T4oa1GWqACCJ,7.11399683,1.95761857,5.1563233,2.6339775168765387 : 1,2016-03-25 17:13,5496,P2PKH,,,,,,,,,,,,
1PNh88VcdPggpTuRSA5QwdmMXH5eYsYhbR,1EBCfPVk4o94Kfn1N6RaKQWv4VRM8s3tE6,12EDXoUnHuHJxFR1NcgSFCTVy3f9gzk3gL,7.11295705,1.72456874,5.38833261,3.1244522094259923 : 1,2016-03-25 17:13,5570,P2PKH,,,,,,,,,,,,
1FSiB1KaZXxuR2nEA2uDyxj2ytctbzZmcv,19kiaUwwh67G2tV9SvRLHazAJ6q4LBq3kt,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,7.10793574,6.93785356,0.17002672,40.80448978842855 : 1,2016-03-25 17:00,5546,P2PKH,,,,,,,,,,,,
1HAb4XNLbx84dqBtF9NsP25tvuCFmXhRea,11nZEGzirzjJUXeizWtGWwVd9pZ4aWRQb,15sDn7BmdoBGNbYvUg7WG8ymLj53nzcmTN,7.11018579,3.70549229,3.40463804,1.0883660014560608 : 1,2016-03-25 17:13,5546,P2PKH,,,,,,,,,,,,
12UKTgX13U2scueoFLKhfUifuKTaxzAba9,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,167rZ61d2kH7tYz2PmFVHGvof5MtXGvpZU,7.10586002,0.1706443,6.93516002,40.64102943960038 : 1,2016-03-25 17:00,5570,P2PKH,,,,,,,,,,,,
1NkfGvvAbmbrf7EpVWsfQn9MyfjFy8ccy4,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1BJuvQQc1EXkYaHLpQjMr8r35YQo82848w,7.10586002,0.1706443,6.93516002,40.64102943960038 : 1,2016-03-25 16:45,5570,P2PKH,,,,,,,,,,,,
1HoUVwpngkD2iphRc27TeeeALEudzxVbHs,1CYq2TSSxTWm7L3o2mXWqzaLSRwErJ7cc,3E4HffiMXeVcCp6s1B93xhjaejv6SyRqJG,3.18561155,0.89860374,2.28694102,2.5449938812852038 : 1,2016-04-05 8:51,6679,P2PKH,,,,,,,,,,,,
1CmF9P6B5an3H761kpNo2jLnorcpSesrd6,1NVehKLPrpFdXgHByanbQVccEPc5nQGXWm,1HDZ1vXrKC8kB4d8AGz9aDgw8FLkKzAUqw,6.97965818,4.04558033,2.93401749,1.3788535152869863 : 1,2016-04-08 8:39,6036,P2PKH,,,,,,,,,,,,
1Eek8RBBiwZx2Rkk8vMuHDoNPQJ2mQUU3w,1BowwdTrwjJbMTu3CaY2GkaArCYVGwymaa,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,4.00167741,3.83265468,0.16895561,22.684388402373855 : 1,2016-04-07 15:38,6712,P2PKH,,,,,,,,,,,,
1JemELJiueQbvABdcekb47JM379MRZDDVD,154joW8rmXr7tDohcJ4d6981fGyYh4rp7b,1Gc3GxpQHSgGGby1wK1DjH5K2Yjn2Wy25v,3.17183295,0.49063749,2.68113537,5.464595398121737 : 1,2016-04-08 8:39,6009,P2PKH,,,,,,,,,,,,
18UX1o96eUah3cPUGtTYriiRgojkLkuWm5,1NttdU1FkJvBVLdJJfew682wPqt8qPKMzD,16TeSAGiodSpd5B4PzJKpsm9mDAsJiMizB,3.17046164,3.07240155,0.098,31.351036224489793 : 1,2016-04-08 8:39,6009,P2PKH,,,,,,,,,,,,
1EJRM14kFUdofmTTYzz4Kkqu88HM4jGz2r,1DrKxESzdZ3WTo8j8d6dWr9HsksNuZmaiu,19YqkZfzTttBTfj38sKUC6dgx2ZMmjnDqj,3.17046164,0.12218,3.04822128,24.948610901947944 : 1,2016-04-08 8:39,6036,P2PKH,,,,,,,,,,,,
1MRM8mdGvUeGFyqAL3m5ag5z2DMbEbMWJA,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1DB8ejMHPXRCXjcoUAXHgzQrAESCrgfrmn,3.1511614,0.12027037,3.0308412,25.200231777785334 : 1,2016-04-13 3:05,4983,P2PKH,,,,,,,,,,,,
1FhjGeGe53dqGngMRCv2PUcVZw2oqyxJMc,1LHXjSBpv5Quf1faoo6NMMh5HG8WD1ATLy,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,3.15018376,3.07797171,0.07216222,42.65350636385632 : 1,2016-04-13 3:05,4983,P2PKH,,,,,,,,,,,,
198R3KHe5na6KFYzvfgXMErmG9HtxhKASt,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1HwZPckzkJrYCLpJzX3bEVhWrVAT8jxs9e,3.14650425,0.16837851,2.97807591,17.68679334435255 : 1,2016-04-13 3:05,4983,P2PKH,,,,,,,,,,,,
16kTZ6Szh1Pp62w54E7jbnGkW4vdSVpHtZ,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1MsN53bmRkdbC3Ek4TMebD5H2CSdCMdUrn,3.15146234,0.16843524,2.98297727,17.70993569991648 : 1,2016-04-13 3:05,4983,P2PKH,,,,,,,,,,,,
inputAddr,outputAddr1,outputAddr2,inputBTC,outputBTC1,outputBTC2,peeling ratio,TxTime,Fee,Address Type,,,,,,,,,,,,
1NimyKQn1m19gqquDuHKRDbwpXB3tpaJX9,1MTQU62aGziG7KrJHjNVy6cL88TzU7Lxgx,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,6.97182561,6.80328784,0.16848794,40.37848548685443 : 1,2016-04-13 3:05,4983,P2PKH,,,,,,,,,,,,
18GLpV9HMdT6cQ7ZkY7cNEsxYwzc28M6cX,1KzCG6UTW8behbSmjjDGvLotRJ32nZs9XM,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,6.92979875,6.78701071,0.14273819,47.54866731881636 : 1,2016-04-13 15:03,4985,P2PKH,,,,,,,,,,,,
1C53ZihNYjAjPtCBqnLddSqQiS26VkDj5T,1CoyDBmNCsErohkmdxNM3U5adJ7iQNEo4Q,1HuRhqPESzGZYsA1j53NNkWdgAEh1uB1J1,3.11803751,0.290045,2.82794251,9.750012963505664 : 1,2016-04-20 12:28,5000,P2PKH,,,,,,,,,,,,
1JV59MqLN6jkdrprRWnGkEwAgkSUxENdoC,3QRkNP685ypWHdjn3gaL4wj2i9FEYX2Ecp,13RL4d8u1QNevj5X4GJYALyxxgmNgKRBqa,3.11803751,0.02856038,3.08942757,108.17179498311997 : 1,2016-04-20 12:28,4956,P2PKH,,,,,,,,,,,,
16fGz4EWEgzkEFXSSobdhDnGJ4K8hqbuV7,1KMYFvayy7xQbHaEVrDaGNvBrpRCQjzMUD,3QRkNP685ypWHdjn3gaL4wj2i9FEYX2Ecp,3.11803751,0.52954515,2.5884428,4.888049300423203 : 1,2016-04-20 12:28,4956,P2PKH,,,,,,,,,,,,
1CGWwajudo4QEKjsfk8NGWbRPpBHhYds5A,1Jc77qTeEDBQ1vE9TKCJfhsLQSdoe5JFku,1Kp89NyWPx9GhNyjFPUaRMgd9BeCGfpPXj,3.11803751,1.76075634,1.35723117,1.2973149887207498 : 1,2016-04-20 12:28,5000,P2PKH,,,,,,,,,,,,
1JknGGPTSPwABWKedgp5SCyd2iZb2vJ4bG,13ewfFS7ZRggreHoDY5iWnLP279ThDFKMe,3GVNtkScaRAoan4aJow88hvekXeQvhR1Pn,3.11538825,0.73941662,2.37592207,3.2132386610406463 : 1,2016-04-20 12:28,4956,P2PKH,,,,,,,,,,,,
1KrbTs5LX8j9gtf34vm26HAZkPmbEKfnoo,1CXwqCuaYGufM2wPHvs1T3ampZcHQ5uy4s,1FoyPtVCENL8vMHiz4aLhjGkJAG1hn6poG,3.05772661,2.9364408,0.1212358,24.220905046199224 : 1,2016-04-21 6:14,5001,P2PKH,,,,,,,,,,,,
1CE4i5xktftsx1VB3JJkSYKyFDHW5NbS39,1HyRxJK7bS9hScSEBWEYcCNAdrcz5ZbxVN,1Dx2FD3moohSsAj3cxwnizYywe3JgKL9Un,6.60784358,1.47713,5.1306635,3.4734001069641804 : 1,2016-04-24 8:12,5008,P2PKH,,,,,,,,,,,,
1D7cPWjVF4PjEKAbjreLFFpGkXmGXcAJKP,1QCRn2PeBuGMjVb9FopUUYtyVuXMkEoytx,3E4HffiMXeVcCp6s1B93xhjaejv6SyRqJG,2.99093649,1.55398285,1.436904,1.0814799388128922 : 1,2016-04-24 8:12,4964,P2PKH,,,,,,,,,,,,
1Kz7H29outdbErpQUM2vto95EEgLadFHuZ,1ATe2PjD3UVbXUnSw3HAsyCriBK4gn5ADg,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,2.85755417,2.72757207,0.129932,20.992304205276607 : 1,2016-04-26 12:16,5010,P2PKH,,,,,,,,,,,,
1A4cipQcmUz5hD31QyQsCohqWZM5un3Bpg,1KADRyXVGARGX11WHVtvCuLXPjkfDjumQk,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,3.61466698,3.46222432,0.15239256,22.719116471302797 : 1,2016-04-26 13:44,5010,P2PKH,,,,,,,,,,,,
1yyBY3Bsba9CUYkLpyQ9nXQqDArWHDJqv,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1BLkkeWUh9vA2ELSMcMBiE6NMapJyUAgR,3.62038763,0.15242243,3.4679151,22.75199982049886 : 1,2016-04-26 13:44,5010,P2PKH,,,,,,,,,,,,
1DPGpxYS1hZqNZUhj3qwLitAUdyNc4YkN8,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1EBLBmj3wYp9DU6iD1jbk2NCgwLfbqeJ1Y,3.63678732,3.62549662,0.01124061,322.53557591625366 : 1,2016-04-26 19:09,5009,P2PKH,,,,,,,,,,,,
18nk4cFdWJ87eN6eVmc6fXH5yngs3aefDm,3JbkEw9tVAhkarRYRmX1L6sJRkz1Tnsgp7,19VisrEK4Q94ZifAQtZ2XVNyhxYN7Tk2yr,5.77642669,1.0635,4.7128669,4.431468641278797 : 1,2016-04-30 4:55,5979,P2PKH,,,,,,,,,,,,
1CBwXhEPBcw9hQ1xu1cEc99iWM2C4SCNfr,1KCtFmyEtu3cSGpkr7uvtGHUiuEmnxE5p4,17WBAeS16wL86tyhEbiVUMiLQtPMRLL4xe,5.74004422,5.67947547,0.06050818,93.8629367136807 : 1,2016-05-03 4:32,6057,P2PKH,,,,,,,,,,,,
1PV13jYRusbeQG2nanUPrwBUbZtQSdYZg5,1JkXeF4fApTHcvyQszCp4Z5N3Mgaj3EJSN,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,3.81526159,3.65771744,0.15748386,23.22598290389885 : 1,2016-05-03 19:41,6029,P2PKH,,,,,,,,,,,,
17GWctA6aPH32PsueR1sn5onxA3coEuE2r,1HczD1RtDsnKwrAxeuu6mczx532ruzmcvp,1MuYYamHxXhHiroMpghQYigPwSagN2VPcd,6.5545928,5.37062224,1.18391006,4.536343107009328 : 1,2016-05-07 4:41,6050,P2PKH,,,,,,,,,,,,
1H3bALtFK3EcCBC6zZpTFjKpvpLqyeVDRK,1HAbrXZ9NoGN2aLaqcTc9iSPkwJ2G4SQqR,38nC6MswpZoVXjTZPekiULuirjLE7QE382,6.5545928,5.19664317,1.35788967,3.826999560280917 : 1,2016-05-07 4:41,5996,P2PKH,,,,,,,,,,,,
1JNRABWGDFxc1BbHUHm39gTTeQeKh54JHi,38nC6MswpZoVXjTZPekiULuirjLE7QE382,17gaNMfwPhwQNZxtjGGxvz2Dia8TKh7SQU,6.55223948,1.05024279,5.50193673,5.2387283991733 : 1,2016-05-07 4:41,5996,P2PKH,,,,,,,,,,,,
1ELZcj3VV7aERAxYj5QrFU4Z8GnWTrWHtf,1MpzfGaNZVAC4zZ7kG33phDFrBSFcYLFj6,13gv529E5NaBeUYo65357r5SWRPsRakEnJ,6.54518964,3.8190647,2.72606471,1.4009442571155988 : 1,2016-05-07 4:41,6023,P2PKH,,,,,,,,,,,,
1Ca7E8NBpcozoY3uQvbyMQSWkw2hVtrXym,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1Ktz4j4mnk5uzizvTyfkCNbYD7Hhv3T6iM,2.97945963,0.15712682,2.8222723,17.961747714362193 : 1,2016-05-06 16:19,6051,P2PKH,,,,,,,,,,,,
1KV5s88DtCieydYiuM4SrdrDs6mvPcy2JM,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1Gh5AwFWtkTcPKncUExmUi72LEvmmeF9B3,2.89427062,0.30684259,2.58737288,8.43224820908988 : 1,2016-05-10 14:42,5515,P2PKH,,,,,,,,,,,,
13dEMz5H9Nz3R5UrbkCMuas58AAwAucdkt,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,13D9icgLkVZ7BcBGpRXvUikNCBrDQgAZZi,6.51728679,0.15619073,6.36103585,40.72607798170865 : 1,2016-05-12 23:34,6021,P2PKH,,,,,,,,,,,,
14GqDdjajKb9gjjqeyoudxhVn29cx6jgps,3E4HffiMXeVcCp6s1B93xhjaejv6SyRqJG,1GrAcPoE6SNd2SzsZjPrBBGNxmXK66mhvx,6.50625014,3.02617699,3.48000097,1.149966106245491 : 1,2016-05-19 4:28,7218,P2PKH,,,,,,,,,,,,
134uUQnPPfvYeYnj7XS7fdiGsytGHXKoGD,1L7kW3hQMQMw1a8n2FdogZzoBjpaJuYRTB,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,2.94299028,0.01032323,2.93259425,284.07719773752984 : 1,2016-05-18 16:07,7280,P2PKH,,,,,,,,,,,,
17p3HBNxpGsbUZ6ngDkYfT4EAbLtcUDVyB,1B47nNtdxdWSvfmnnzZSivJtroqsaDTpdH,16vCLw1kamHFA1V69izyBzAijNSt1QNkND,3.02965411,0.00935,3.02022407,323.0186171122994 : 1,2016-05-21 13:14,8004,P2PKH,,,,,,,,,,,,
1BJpWCtw5H44npnu6ersPShYX3T7Qh4cC9,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1FVbcjpFJt7mW7iG7etV4yPdNntN7bLvcn,6.61323126,6.5835588,0.02959261,222.47307013473971 : 1,2016-05-26 17:00,7985,P2PKH,,,,,,,,,,,,
189qfRDTzcwDkkyzsevDHP6b1fsSHuje5z,1J54MQmvDspiSgGJiBy677jEGt1GYddJ9R,1MpzfGaNZVAC4zZ7kG33phDFrBSFcYLFj6,6.57910865,4.41301247,2.1660074,2.0373949184107127 : 1,2016-05-27 14:38,8878,P2PKH,,,,,,,,,,,,
1L6hcixk2cSyZ5S1rheHtSHZ26c2cwZNse,1HaDsnmCYCVkd97zHiyzegDePR69Q1svmH,1HggTREJvQxS117qAFJdN3VLZZdBYJP7mZ,2.97683911,2.56417749,0.41257284,6.215090382585533 : 1,2016-05-27 14:38,8878,P2PKH,,,,,,,,,,,,
16VmryBfjuzRTLGv6F3PS2oSJYqt1SsssP,131hu8uGdfdsgjgpcoW5dqajdrhFyqvSLA,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,2.97415619,2.81631528,0.1577607,17.85181784817131 : 1,2016-05-26 17:59,8021,P2PKH,,,,,,,,,,,,
1CGhdWyosD2Wwtc6EMbFmPhqyqZWzVfLeW,12YR49PtLC2MyszwW2CmXP7fraHaFKQYKE,1GQxPEPHx6Sky3nzazEu1YCXzuNR3DcKTE,2.55896322,0.0737928,2.48507054,33.67632804284429 : 1,2016-05-30 15:41,9988,P2PKH,,,,,,,,,,,,
15kfmFuRK5tV2C6mw8mk7NLKuY6WZ9kxyy,1JtXPNRtpdVbwRfjpA1nz2gSBiLKUPwnXd,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,2.53722249,0.01324116,2.52388145,190.60878729658128 : 1,2016-05-30 17:01,9988,P2PKH,,,,,,,,,,,,
1NATtR4RcYVmVyP5ETHcSxWRg3M9ufpafH,1BgUySDNVHpgq2SS9Y91VC2VLEKS8oonyL,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,2.51810378,0.01070986,2.507294,234.11081003859994 : 1,2016-05-31 13:20,9992,P2PKH,,,,,,,,,,,,
1Ff8R9oNhbzgpkvxatEsZaftSFfWNoseU,1L4iHfEjVzT9qU7b4mTs3XDvr9XNxC4iS1,1EFfuay6HpMDnFGERu9tMSEmEetp1AYjQg,2.54122788,2.03881156,0.50231636,4.05881974459283 : 1,2016-06-01 14:17,9996,P2PKH,,,,,,,,,,,,
1JpeEoMNEfc1X72r8vDui6Bpp6GoohPnus,1EEatWkD5i4SydnvGseZjKBZ9jECR6NZar,15pSeWGBrYhyrgwFPXEQqFru1aRM6DwY9U,2.54147252,0.38217896,2.1591936,5.649692489612719 : 1,2016-06-01 14:17,9996,P2PKH,,,,,,,,,,,,
115piQq8GSSyDK6jaMwPfohPamrpyPzAzz,1396wuzzsDkesfpsutQBH3Ch2S9212ZhvU,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,3.18180779,3.04831141,0.13339686,22.851448002599163 : 1,2016-06-01 16:17,9952,P2PKH,,,,,,,,,,,,
1GdD9STwGHeBu7upN3ujyz9cq23F7vAxc6,191MhC8shyDh4fZKqQmnrCXXYsTBeVptMs,1A4SPTzLtYfX9Yasxa6CENz2jZTrv87scH,5.56454625,0.06155922,5.50288702,89.39175999955816 : 1,2016-06-03 16:28,10001,P2PKH,,,,,,,,,,,,
1L6F4s6GwP1iMeeLyiSqCU4CinF8829sCo,1A9cWpW1bErSnhm3DVVBZtu5bzQ5QtWdGn,1MPSJXy48yaVCsrCzTsmJDePtDxoVERbKu,5.56454625,5.1003,0.46414624,10.988562570279575 : 1,2016-06-03 16:28,10001,P2PKH,,,,,,,,,,,,
1FHdsETc31CZ11x66RBimxUPPJUdG87wAv,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1HxgNjZtSdjWMXXH4dEerafpyrpiHwSrzP,5.59182657,5.56454625,0.0271808,204.72341689722157 : 1,2016-06-01 15:31,9952,P2PKH,,,,,,,,,,,,
15M4NRKsMoZznQSd6Dq4pfTfHyfm48GJcj,1DPEcFXAnDg8tp19eo8qV2VnLkBTciR451,13CYAmYTCsUxGupwqU4Myqwp7Sks7JXk4d,5.08505451,0.0962,4.98875454,51.85815530145531 : 1,2016-06-05 11:37,9997,P2PKH,,,,,,,,,,,,
16LRegGQLbDKSuTBHgbb8NwjUudpVUsYwk,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,13Ed8ZNJGEsg7RfXhFRMRvi9cqJuy7rwhA,5.23408679,5.04255172,0.19143551,26.340733336255116 : 1,2016-06-04 16:04,9956,P2PKH,,,,,,,,,,,,
1AoNZcGZ2sW8tnNxWUKKQoDyjxHn99btcn,1DF3eNJ5GX8dsnSSLPF3Vy18wARmimpX2d,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,2.32671156,0.0453783,2.28123326,50.271457062075925 : 1,2016-06-04 19:07,10000,P2PKH,,,,,,,,,,,,
19yNgywt81x6G84WYMhuCgSKu62ZQT49VU,14Hn4NR2vxbjHtiWRwtGiGin1XvKsUfgLj,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,2.31548757,0.02446531,2.29093339,93.6400720039926 : 1,2016-06-08 21:15,8887,P2PKH,,,,,,,,,,,,
15WfCgkya445yXcQs7hQeTf6ZmuyQhwzBH,1Noj1fQHArtXjeuyejLhQJ8FfLMSz3AdwG,12g4fok1EKn4yQYcMf9uLDyXbZxLNVRNtq,4.52470994,3.62905946,0.895578,4.052198088832017 : 1,2016-06-11 2:03,7248,P2PKH,,,,,,,,,,,,
1Tdkk21g8CzbNVztWAjydxEt9USiDXLNA,1GUmewmj23aa95R7jxjpjzLRa7SYxskonC,1MSUeQZMQpqqm3Tj5BbPBH9MANsWa15T3V,4.52470994,1.714,2.81063714,1.6398116336056008 : 1,2016-06-11 2:03,7280,P2PKH,,,,,,,,,,,,
1PpcsVnpbDFAiqUu5rAyeV47CaXZRJkHMH,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,19U6HKo4KaT9sFsWWtfL2dH1rV7bDZn1Jp,0.17612094,0.05823264,0.11780811,2.0230597479351786 : 1,2016-06-14 13:22,8019,P2PKH,,,,,,,,,,,,
1zNcPai4MPw6xaYuLBYev7KcHRPhjtUcs,1Em64D2Muu7HGoaMbQV58LRcoRervjuaGR,1P4YVMkTAuk1xyaMb3MtZatjFgfQocuRPm,4.05699359,2.80890403,1.24799,2.2507424178078352 : 1,2016-06-16 14:46,9956,P2PKH,,,,,,,,,,,,
15Rz6NDcT7uTYMGEhULAioiZj4e49ZUKF7,1GN12h1PZz1hReftQzNMjGU6SEKVprAio2,123T3rSn1eqkDLBUf7L2K1etLUjwxELSsr,4.05614825,3.40704913,0.649,5.249690493066256 : 1,2016-06-16 14:46,9912,P2PKH,,,,,,,,,,,,
15DchF1Mw7ueeT4tiZGy64ACaHnKwSwkeD,1PfDmUHYK7D54aQSuLVF8fpVowDRaB7fzh,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,4.01035572,0.17982207,3.83043421,21.301246337560233 : 1,2016-06-17 11:10,9944,P2PKH,,,,,,,,,,,,
1Lvw2TVLBV17RrWgtNdxE3LSMLFByqs8k7,1K2t6Sus4guizg6DenHmW4KuVB76uz5oGr,3Hmhdz8M3ohuacCoEWtaHpw3JxJ3gPPxjk,4.01907724,2.76815912,1.25082,2.21307551845989 : 1,2016-06-17 13:29,9812,P2PKH,,,,,,,,,,,,
