inputAddr,TxTime,Fee,Address Type,
1BN2M5be6WLjdX7TqgUYmtS79XoygMdJNy,2017-07-13 09:40:23,67500,P2PKH,203.82362545,203.82362545,0.0,996
1L1kMZPwXqGLriD9nBj8yD2KMYDGe9HDyf,2017-07-13 10:21:46,67800,P2PKH,203.62295045,203.62295045,0.0,997
1L6pkoQ8uo1Gpagh5RqkKqYC7g7RmFWhjK,2017-07-13 10:21:46,67800,P2PKH,203.59207745,203.59207745,0.0,998
1GAEAuoyhpE832XzxPRADeUEDk1nSTJzgs,2017-07-13 10:27:49,67200,P2PKH,202.79139945,202.79139945,0.0,999
17uVeeMwvEYrDpxX3SJX4eTELqUSo3YMyX,2017-07-13 10:33:09,67200,P2PKH,202.73190745,202.73190745,0.0,1000
1MLd5oBAqGmJ1PU7Hj4LBwQrurz3PwPNBf,2017-07-13 10:38:09,67500,P2PKH,202.69698545,202.69698545,0.0,1001
1KEghJuSjp6Br8ZNWvgK9cgb9YxmJxtayC,2017-07-13 10:52:07,67500,P2PKH,202.20279522,202.20279522,0.0,1002
1N6qu6TAjLyAT89JTQvcnwHkC1hajMpnsy,2017-07-13 11:16:33,67500,P2PKH,201.99109022,201.99109022,0.0,1003
18kqszZ6pqafofHjj3K6ksQnEqx9Y5BMhm,2017-07-13 11:22:15,67800,P2PKH,200.95796697,200.95796697,0.0,1004
1J6bFpKheTfsXXyM6x8ob6nZCAE3HwuCuM,2017-07-13 11:40:43,67500,P2PKH,200.94400229,200.94400229,0.0,1005
1A86Yb6jicxLsfwW9cwJ9gyo42FbGvMJdG,2017-07-13 11:46:07,67500,P2PKH,200.89132729,200.89132729,0.0,1006
1GfXs5qrtqk36QGcQJaoDjq6qLF4PYqU9N,2017-07-13 12:06:05,67800,P2PKH,200.59065229,200.59065229,0.0,1007
1Dhoo39jipovdQS9w7hScK1QEoXVE84Etk,2017-07-13 12:18:47,67500,P2PKH,200.37997429,200.37997429,0.0,1008
1CEFjr7GGf7s3aqGQP7F3c9mfK4v78Xrif,2017-07-13 12:35:13,67200,P2PKH,200.03429929,200.03429929,0.0,1009
1PT6v6EoeKQ6Yz22G88kJy5cSWJq7fuLSz,2017-07-13 12:51:04,67500,P2PKH,199.61311729,199.61311729,0.0,1010
1JK6Uh5ouXFgYkif6ar8PJSaysGHX6f2E3,2017-07-13 13:04:15,67800,P2PKH,197.27169229,197.27169229,0.0,1011
18biKup2upmFKJ27EyAJ1Rb8acAouGEMrd,2017-07-13 13:25:50,67500,P2PKH,196.85756905,196.85756905,0.0,1012
1Fs1QzCzh6fXtmcFpYNSJHh6S1cqaXkeRW,2017-07-13 13:49:32,67800,P2PKH,192.85689405,192.85689405,0.0,1013
1Agy5jPqSQ6FZQKNKUg457WqmCgZb6P3an,2017-07-13 14:13:51,67800,P2PKH,192.82473186,192.82473186,0.0,1014
1BFy2tjHATreJCWtZviip8QNNb8qeM5NtL,2017-07-13 14:18:20,67500,P2PKH,192.44675526,192.44675526,0.0,1015
1DcKBNPHD8XvHsRcomWYQhYohdiEz3GNeq,2017-07-13 14:35:39,67500,P2PKH,190.44658026,190.44658026,0.0,1016
12eKqRXSTDsXpMJRXxVzBUkFSB6U5ybUWj,2017-07-13 14:41:37,67800,P2PKH,175.39150526,175.39150526,0.0,1017
1Akx9vyJ3LyxCZUsAHLr4fGcoWySk2q244,2017-07-13 14:55:18,67800,P2PKH,173.47082726,173.47082726,0.0,1018
1Mj3yvF7TVcLFjZvoekRrnfxyC7JDm7oG9,2017-07-13 15:02:59,66900,P2PKH,173.26093926,173.26093926,0.0,1019
1DFu5YTMprubmTyuURSxgesapQSFLvA9PD,2017-07-13 15:19:17,67200,P2PKH,172.97999206,172.97999206,0.0,1020
15c4JYK7yudea5za3j7MmkrUbCeR7x2Mhu,2017-07-13 15:25:42,67800,P2PKH,170.96832006,170.96832006,0.0,1021
18hby2cWcjLBaQjQHF7uJF5HCqTdLq45Rj,2017-07-13 15:37:26,67500,P2PKH,167.63234206,167.63234206,0.0,1022
17YLT13jTJ2Qwjy15fPBvmeW1dhWj7mNgF,2017-07-13 15:52:53,67500,P2PKH,167.59007025,167.59007025,0.0,1023
1CN13dAPAn13AVzwaXnpdTfjjuojZaERCf,2017-07-13 16:01:19,66900,P2PKH,165.48245475,165.48245475,0.0,1024
1FSEArJU3eY4gVuM8GytiBuYCMfRQR9VBq,2017-07-13 16:07:43,67800,P2PKH,153.11284498,153.11284498,0.0,1025
1MtJGxf6r74k94zjBFcnCJyJhwRB7TQwU9,2017-07-13 16:15:36,67800,P2PKH,149.93163553,149.93163553,0.0,1026
1GmhJiFxU2t1Hy13AWEdTrKYBihjGsTbw2,2017-07-13 16:54:47,67800,P2PKH,149.92443933,149.92443933,0.0,1027
19KmMx4SFGvPdMMrdeACfGAUP7qT3kZdFG,2017-07-13 16:54:47,67200,P2PKH,149.80140445,149.80140445,0.0,1028
1HK3qtEGAashFTvBUH4rgq2T13hTwzCxuV,2017-07-13 17:04:18,67500,P2PKH,149.72353245,149.72353245,0.0,1029
17Qqf22ZBzzU9DNR2jnpPF5TyjNDX5kjr7,2017-07-13 17:07:33,67500,P2PKH,149.67785745,149.67785745,0.0,1030
12ftQ8TYoSYk4Lek3EbyVquJneB55q8Mcj,2017-07-13 17:10:26,67800,P2PKH,149.59322679,149.59322679,0.0,1031
1GZWqGwhs9irVmWEKmp8fJztqyWztPnmTc,2017-07-13 17:13:58,67800,P2PKH,139.59254879,139.59254879,0.0,1032
1GBQoNbbQg5kW2CB8FktVbvJMUs173f2Vk,2017-07-13 17:21:08,67200,P2PKH,137.66553237,137.66553237,0.0,1033
1NGuDqdkK13q24tA8HQnpB8MJt8sAX7X9o,2017-07-13 17:35:02,67800,P2PKH,127.89116037,127.89116037,0.0,1034
1QGAvWMQkG1mF1NBav1ip1WAWhyo4apS75,2017-07-13 17:37:37,67500,P2PKH,106.40238237,106.40238237,0.0,1035
1HC6XUt86ftbAiYUFktMA8pzurWNsARUHv,2017-07-13 17:59:47,67800,P2PKH,106.33206337,106.33206337,0.0,1036
1JJ9x958UUiQojHNXnFzAzzckXrBE544Ka,2017-07-13 18:03:16,67800,P2PKH,105.98239776,105.98239776,0.0,1037
1EUeSWBT2LMyPYV6sdiUZafGjjspiwWZh1,2017-07-13 18:13:11,67800,P2PKH,105.96407685,105.96407685,0.0,1038
127av6LfJJ3ZAxCLhXh66p4FGAoij8TX43,2017-07-13 18:31:41,67800,P2PKH,105.45339885,105.45339885,0.0,1039
1DXMQgYssr9pSy45JaMu14uxyyjXHW8iGf,2017-07-13 18:47:15,67500,P2PKH,105.24360333,105.24360333,0.0,1040
1FeuUU4tLtjYixF9UWbyGzFamoi1dNWwem,2017-07-13 18:51:57,67800,P2PKH,103.03572833,103.03572833,0.0,1041
12C9fxhJBn3nWGaNH2UThyQmUTgffxee7h,2017-07-13 18:59:30,67800,P2PKH,102.96518385,102.96518385,0.0,1042
1oE65ghqVJrZA8ybU8cmR4tVmU2otcYbF,2017-07-13 19:04:12,67500,P2PKH,92.96450585,92.96450585,0.0,1043
18GjuJU9NXmwgBqPmNMjhPZVQQSpKKuAS2,2017-07-13 19:37:52,67800,P2PKH,75.2577706,75.2577706,0.0,1044
15ZGgdXCWk5hbz9WazgqGSMSyAdK6DLuVT,2017-07-13 19:45:47,67800,P2PKH,75.2469926,75.2469926,0.0,1045
1FZe72cjkGqkGc5WrgCMsDLQsEKF7peavX,2017-07-13 19:54:58,111600,P2PKH,75.2323146,75.2323146,0.0,1046
1B5qQvwbLQ3oMMA2mow7g8LTUYSynXYwkL,2017-07-13 19:57:21,67500,P2PKH,75.2306986,75.2306986,0.0,1047
1CToq8Qnfqzg6SYtzPVbzGaA8vazEREHSQ,2017-07-13 20:13:19,67800,P2PKH,74.81029377,74.81029377,0.0,1048
1H1JCdMmjRmGe3S4WXtVA1hASSFyEWDKNh,2017-07-13 20:19:15,67800,P2PKH,74.78846938,74.78846938,0.0,1049
19LvuoWbSTkS8CgUmqHw66EwQ61AThnQS8,2017-07-13 20:25:44,66900,P2PKH,73.38692327,73.38692327,0.0,1050
1BzuLywKCqp9o5BR5ewycxnx35hMQkh4sD,2017-07-13 20:27:16,67800,P2PKH,71.95972075,71.95972075,0.0,1051
1PDNfNie9paFKUyhbFFoWLWbio7wiDzkwQ,2017-07-13 20:32:38,67800,P2PKH,71.9069218,71.9069218,0.0,1052
15F56UaGMMcU33cyBaG1LgpwyzKEdtaCvD,2017-07-13 20:37:05,67800,P2PKH,71.3062438,71.3062438,0.0,1053
1GE6hPfDAoYJcP7wMEKtZE97cCz5iwKvqF,2017-07-13 20:38:11,67800,P2PKH,70.63958601,70.63958601,0.0,1054
12oLepDpb7fshkTmnsVQBprByj2TjpdiU3,2017-07-13 20:50:53,67500,P2PKH,69.93940801,69.93940801,0.0,1055
1NVwDxtimbUrNf4gXUCobdUYp5V2B8JD3F,2017-07-13 21:09:59,67800,P2PKH,69.92153301,69.92153301,0.0,1056
1CGJndSsxqcCXzGxNdeF5eBgDbK87mLtkb,2017-07-13 21:09:59,67800,P2PKH,68.93035501,68.93035501,0.0,1057
1LeWQXUjfHVa1qtbw6aiukuPnWVekrpj2B,2017-07-13 21:28:35,67500,P2PKH,68.81155521,68.81155521,0.0,1058
1FE3E68xhj2GKGyeKm3XvSsrkAPSFUPN87,2017-07-13 21:31:36,67800,P2PKH,65.8655882,65.8655882,0.0,1059
1QEBVKvvMoqCM96NBmHETva6h8Yf4AaNLm,2017-07-13 21:51:44,67800,P2PKH,63.7589102,63.7589102,0.0,1060
19FXCTP2KDMb6Qmb8Qju7Go1qVV2qdNR1Z,2017-07-13 21:57:25,67800,P2PKH,63.7152322,63.7152322,0.0,1061
1BhDoNmTQZ3eKjX78voexZU6NJHLrjoCzn,2017-07-13 21:58:49,67200,P2PKH,63.6843592,63.6843592,0.0,1062
1DUUUshQP5h4EhRdvpgFGgDJgv7tcnhGmK,2017-07-13 22:02:36,67500,P2PKH,63.6825896,63.6825896,0.0,1063
1KmEsVG2jRR2UxGfhK5Nob1bGBNaV4xuvZ,2017-07-13 22:13:02,67800,P2PKH,63.59804135,63.59804135,0.0,1064
16KekfkE6oqm1cMJVhHSuahs1zxg1SCuXo,2017-07-13 22:20:21,67800,P2PKH,63.32736335,63.32736335,0.0,1065
1PcuJwmX51K3SLfuoCQD3a7MayWb4BvgrK,2017-07-13 22:38:40,67800,P2PKH,62.97668535,62.97668535,0.0,1066
1Q8dWrfwvsM4r6BtTZ2S2a4aWv5Gxn85Do,2017-07-13 22:47:49,67200,P2PKH,61.97350735,61.97350735,0.0,1067
1iNwL5n72mKKXEuvnLGUzvx366DsFMfzE,2017-07-13 23:38:14,67800,P2PKH,61.75308654,61.75308654,0.0,1068
1NHznxJeKET4uka1PKxzDXoGk3WFDutpZ,2017-07-13 23:38:14,67800,P2PKH,61.74088499,61.74088499,0.0,1069
14QoLa9NvRiVJNruBMWmj5Q5xtuKFNk7As,2017-07-13 23:42:22,67800,P2PKH,61.54020699,61.54020699,0.0,1070
19nZJFCQ2bPJ5rXEBu97CkkyaWsXNDs8ey,2017-07-13 23:43:07,67500,P2PKH,61.22195599,61.22195599,0.0,1071
1NZ1pxtrpQLkNoWYM4mbnyU7qVkA5WWYW8,2017-07-13 23:51:20,67800,P2PKH,57.26938099,57.26938099,0.0,1072
18aJyBYX3AMpFHWjH1pExsy6vXAkbvox6B,2017-07-14 00:18:07,67800,P2PKH,57.15943263,57.15943263,0.0,1073
1AKeaqZGWKvcRtfYD9u6vnZSqSnEawCXPy,2017-07-14 00:40:20,67800,P2PKH,57.15188893,57.15188893,0.0,1074
1QFAZ6Q47nMjxMHdHybE8SS9b3jDXnyJkZ,2017-07-14 01:14:16,67500,P2PKH,56.90288473,56.90288473,0.0,1075
1GpdcKMarvC6rbuTr9S1SYjwkoj3DNkwhr,2017-07-14 01:14:16,67800,P2PKH,56.57140743,56.57140743,0.0,1076
14m5Tw16R3kUWaXM9t7Nt14MZ4J3QLZ9Z4,2017-07-14 01:17:38,67800,P2PKH,49.62479953,49.62479953,0.0,1077
1GNtHvECQrCRMoQRNS9vhtD24hMZ5rtpj,2017-07-14 01:20:32,67200,P2PKH,48.22102153,48.22102153,0.0,1078
196AsCWmuB8zropuf194owrbUBtFXk4oNu,2017-07-14 01:33:23,67800,P2PKH,33.22034953,33.22034953,0.0,1079
1EHcTLgXGPZEtkqDQWEwmSdi9BWwUXZ97R,2017-07-14 01:50:43,67800,P2PKH,32.71565953,32.71565953,0.0,1080
14hUEX2LT1sk3KDCDcbwJDGW9AsxivAMCX,2017-07-14 02:09:32,67800,P2PKH,32.24899004,32.24899004,0.0,1081
1Ng5K17zsi8gv1HUWdUhy2rHmtTUzZB4SY,2017-07-14 02:27:15,67800,P2PKH,30.24881204,30.24881204,0.0,1082
1WsFiVuy2bWXJch3jvARbF1D5hLXPP7FF,2017-07-14 02:31:57,67800,P2PKH,28.24863404,28.24863404,0.0,1083
16p1mL2nHSP1j4JK3RneErZNdgMXPPwXAK,2017-07-14 02:40:55,67800,P2PKH,28.24484023,28.24484023,0.0,1084
1GJ3s5EaHeyxf6FCFiWuPsmJFzVLKxWyid,2017-07-14 02:50:53,67800,P2PKH,26.24466223,26.24466223,0.0,1085
1CxXs56Jv5cwmdYXt8r4vTdXoh9vdhu3ep,2017-07-14 03:04:47,67800,P2PKH,24.24448423,24.24448423,0.0,1086
1Ch28JDRYygZwUxv5wGJtUUfi4h5VTSLxq,2017-07-14 03:18:02,67800,P2PKH,22.24430623,22.24430623,0.0,1087
1PiMoAwgvnbEdg83EVJR3F85CFwErT1PV3,2017-07-14 03:30:14,67800,P2PKH,20.24412823,20.24412823,0.0,1088
stop at,1089
1E4joeSALgDC5hyfhX8mXAqzSivynKwwzF,2017-08-30 18:33:58,67800,P2PKH,77.06925706,77.06925706,0.0,1090
1MFvyf4EX2nKX6zNdCkDkQeTGio31Vgjyn,2017-08-30 18:52:02,67800,P2PKH,77.04597506,77.04597506,0.0,1091
179ui7Jks6zVGWm5zEe6TM8vR9vBUk5y9R,2017-08-30 19:35:37,67800,P2PKH,76.0780396,76.0780396,0.0,1092
1MoDVFQfSGUjXp4yFZS3fjSMmfshSNxJZk,2017-08-30 19:50:03,67800,P2PKH,70.9460701,70.9460701,0.0,1093
1JfE5gdKzeLFbfZ6az4cSd3ApmTrn8jLJe,2017-08-30 20:01:14,67800,P2PKH,69.9450321,69.9450321,0.0,1094
184fmA1zReE6JnVQDYLRoTC57rX9z5xeeh,2017-08-30 20:26:44,67800,P2PKH,69.92547493,69.92547493,0.0,1095
12drBuP2DLhc53EY4Hew9pQpfN8ifANXJV,2017-08-30 20:51:48,67800,P2PKH,69.89572051,69.89572051,0.0,1096
1ERTwXFTKfpPhRAmdV68U8E62bmuzNBbiM,2017-08-30 21:01:40,67200,P2PKH,69.89264686,69.89264686,0.0,1097
1Gv5Wudemq45u9S7rFEKSJwTFccf9FE3AK,2017-08-30 21:19:47,67800,P2PKH,69.85935652,69.85935652,0.0,1098
15GDNPYY65KeDTv6vqVcgX7CJUjTUn6rfg,2017-08-30 21:27:35,67800,P2PKH,69.3065123,69.3065123,0.0,1099
13RR2JwqCLUEZDRstxraDMZh1QEQsJcKGM,2017-08-30 21:34:40,67800,P2PKH,68.3133343,68.3133343,0.0,1100
1NTJDJHWDuX3Qm23g797eifamBHwas86XY,2017-08-30 21:54:11,67800,P2PKH,68.3073363,68.3073363,0.0,1101
1Ft6VUpBVLZxHte89r7bSsg6XUGo6WffTh,2017-08-30 22:07:06,67200,P2PKH,68.2066583,68.2066583,0.0,1102
1DGFBnZPdUJyv69CkxEDUQ9mAkuNTPaqe7,2017-08-30 22:19:49,67800,P2PKH,68.1551113,68.1551113,0.0,1103
1QFvET7txNw4zCVMPEap45Ngx3jmAccXVM,2017-08-30 22:37:27,67800,P2PKH,67.46547349,67.46547349,0.0,1104
1FQ7F8zsP1kGC5FP8hD21KJNrdAR3RBshf,2017-08-30 22:48:12,67800,P2PKH,66.96679549,66.96679549,0.0,1105
16eTL5uuS3kSgZseaiy6a7yqBCWAkRYnnM,2017-08-30 23:19:04,67800,P2PKH,65.88877073,65.88877073,0.0,1106
1Mbo43WjF8zPH38BwDUHdMrup3FhNNDNd,2017-08-30 23:29:13,67200,P2PKH,65.65595273,65.65595273,0.0,1107
1A9CEzWgbrKSBpaDon2sfPNa8NE3XnKotE,2017-08-30 23:34:35,67800,P2PKH,63.51894856,63.51894856,0.0,1108
1J9Py2urYrjvWx6vX2tE7qZm3PhnBcbUX8,2017-08-30 23:39:27,67800,P2PKH,63.08600971,63.08600971,0.0,1109
1NUSs5wa8rKCyLNQZy6UkTC9GE7m2VbwTD,2017-08-30 23:53:45,67800,P2PKH,63.07533171,63.07533171,0.0,1110
1A7Y6YCekTAmj1CWHU8XdzQe61FnJM7d2V,2017-08-31 00:43:10,67800,P2PKH,62.81117429,62.81117429,0.0,1111
1Bx8AdP62B6AbexZjgwjRxkJDxWn8gsGmd,2017-08-31 00:47:29,67800,P2PKH,62.61728729,62.61728729,0.0,1112
14FqqGd9FAJm9WVbrfRPbFVnG28LCVS28R,2017-08-31 03:11:14,67800,P2PKH,61.84679651,61.84679651,0.0,1113
17XrAFkjHHZUz2gQTJQutjWNqCmTa3ph2r,2017-08-31 03:11:14,67800,P2PKH,59.94611851,59.94611851,0.0,1114
1LQn4N4drQ17Hm5qx3C2w2bpqJwxd2F4XT,2017-08-31 03:11:14,67800,P2PKH,59.90119441,59.90119441,0.0,1115
1AGA2cUdYgpqj6sYhyMwYhjY1JVyrtnDig,2017-08-31 03:11:14,67800,P2PKH,59.70041641,59.70041641,0.0,1116
16K96ha4nwBRdBoUjvDGvNTvR9pLkVeZND,2017-08-31 03:59:40,67800,P2PKH,59.61623841,59.61623841,0.0,1117
1KZZ379DFWM3JcLAtMqimQyxP2DVnuHtG5,2017-08-31 04:38:57,67800,P2PKH,57.38936041,57.38936041,0.0,1118
1YRkmjDeELhtiuq1UyEXNhhTcfAySLzfe,2017-08-31 05:36:12,67800,P2PKH,54.38918241,54.38918241,0.0,1119
1JdJzqYxvv6DShtJTWQUU8HwfjgjFAF1Ao,2017-08-31 05:55:48,67800,P2PKH,54.3550099,54.3550099,0.0,1120
1G75U82tvxUWfp9VajnoAGr7puFFF8Jq7L,2017-08-31 06:43:47,67800,P2PKH,48.88948077,48.88948077,0.0,1121
1KS7GbKE7XZXTsHCN91DNA1N9FsRVGToxW,2017-08-31 07:04:11,67800,P2PKH,42.44849204,42.44849204,0.0,1122
13s2tZdPkHWEP7b4c5FbomrAE1F5z2DBWb,2017-08-31 07:11:47,67800,P2PKH,41.29272675,41.29272675,0.0,1123
1LhrTKwGA9Ux6ghkCnPJFe5UT6ZVhzinVQ,2017-08-31 07:27:57,67800,P2PKH,41.28276345,41.28276345,0.0,1124
1Jt5mSKzT7m3XSirJ6TJb5pSdFN27fWNb1,2017-08-31 07:33:38,67800,P2PKH,38.98884545,38.98884545,0.0,1125
1NZiheMB1vXdpZD6AKZKfyhZ7YrVQibJnY,2017-08-31 08:02:30,67800,P2PKH,37.88245437,37.88245437,0.0,1126
1PZ97PWQ3YLXMXWd6xNf4H6CQJ2Gmz8qzx,2017-08-31 08:28:56,67800,P2PKH,37.56377637,37.56377637,0.0,1127
15C2E6oABPEXqUyaBhtHgHZ3ELz15t962D,2017-08-31 08:33:12,67800,P2PKH,37.54128341,37.54128341,0.0,1128
1Q8AKjhYzJgBkxZq2BnbdbeBa5mdwgL9JU,2017-08-31 08:39:41,67800,P2PKH,31.00670541,31.00670541,0.0,1129
1MWdTozPnGo9H1xdVh55sC6EKi7MtyprNw,2017-08-31 09:01:58,67800,P2PKH,30.94702741,30.94702741,0.0,1130
1FWTRw6EeevJJckGvvkefgg83EyK8xqhhW,2017-08-31 09:20:56,67800,P2PKH,30.61394951,30.61394951,0.0,1131
1PeUZJiQwncLipThQqHoGSdA9VqRWFrfJ7,2017-08-31 09:46:27,67800,P2PKH,28.46749576,28.46749576,0.0,1132
1ADshKffk6Gc98vynsd13sik4eQgVAeSmy,2017-08-31 09:58:33,67800,P2PKH,27.4844759,27.4844759,0.0,1133
1Bz2DqpZZMUDuTBWiBDWSP14pYqhuAWRrs,2017-08-31 10:36:48,67800,P2PKH,23.6042979,23.6042979,0.0,1134
1CcMT77Q1eqkug8bidenRjHBgTBjTbpp5R,2017-08-31 10:41:26,67800,P2PKH,21.17497972,21.17497972,0.0,1135
17qC2CMvhbj39SgpAbpCESaLqPixoEw4oi,2017-08-31 10:51:59,67800,P2PKH,20.77430172,20.77430172,0.0,1136
1BseJReHSKQJ55fkuwLehGEcrma23QttHn,2017-08-31 10:59:11,67800,P2PKH,20.18412372,20.18412372,0.0,1137
149GFhD63jVivrLuUyJQpsEZo5GRjRSeXG,2017-08-31 11:09:07,67200,P2PKH,18.22608692,18.22608692,0.0,1138
1GnPtPE1zk87hbPwkZHaBSFGwqHHJQvDLN,2017-08-31 11:26:48,67800,P2PKH,18.00469459,18.00469459,0.0,1139
1A1q7KaQVe7WdNUunC6ksurEfVTjQz4G9Q,2017-08-31 11:40:10,67800,P2PKH,15.27233659,15.27233659,0.0,1140
1QK6FywZgguYQ6WaaJdR7VSD355NEZrfDu,2017-08-31 12:27:36,67800,P2PKH,13.53167324,13.53167324,0.0,1141
1LEP3xxQAzcn6ATUzYAGAfoWmY8ePTTZcU,2017-08-31 12:27:36,67800,P2PKH,8.53099524,8.53099524,0.0,1142
1K1pudMfA5cb2JYdWp4ndmUojeSMiovRHw,2017-08-31 12:49:06,67800,P2PKH,4.33069724,4.33069724,0.0,1143
1GNgY5gpzn3gnoT2WBE5qT4JNPNYo4Rh5b,2017-08-31 13:04:17,67800,P2PKH,4.31104849,4.31104849,0.0,1144
15ybafcekKqTqg8pb1TTkGPK2wP1q87kcA,2017-08-31 13:16:00,67800,P2PKH,3.81303882,3.81303882,0.0,1145
186G9bVAwc9ZnuYTejaQ9o7owvddVKpGVr,2017-08-31 13:55:53,67800,P2PKH,3.71236082,3.71236082,0.0,1146
stop at,1147
